新聞來源,發佈時間,網址,標題,內容,發佈日期
中時,2014/3/24 6:36,http://www.chinatimes.com/realtimenews/20140324003595-260404,杜汶澤遭11萬大陸網友抵制,"<a href=""/realtimenews/11""> 中時即時</a> <a href=""/reporter/852"">張佩玲</a> 2014年03月24日 14:29 \n香港影星杜汶澤日前在Facebook嗆聲「有本事阻止我來大陸」。大陸網友也馬上回擊，開闢「阻止杜汶澤來大陸」的討論版，目前已有11萬人參與討論，除抵制他來大陸甚至也抵制他的電影發行。\n\n杜汶澤在Facebook與意見相異的網友爆發罵戰，認為大陸某些網友野蠻，並發表對反服貿的台灣人加油，讓許多大陸網友反對他到大陸撈金，杜汶澤也反擊說：「我告訴你：『有本事阻止我來大陸!』」，並公開了不少大陸網友的頭像。",2014/3/24
中時,2014/3/24 6:25,http://www.chinatimes.com/realtimenews/20140324003525-260407,聲援反服貿 中山大學學生罷課,"<a href=""/realtimenews/11""> 中時即時</a> <a href=""/reporter/185"">曹明正</a> 2014年03月24日 14:20 \n中山大學社會系學生組成「中山反服貿陣線」23日投票通過以罷課方式，聲援台北佔領立院行動的學生，24日並獲得中山學生會、學生議會支持，學生團體同時也譴責政府以暴力、非和平手段侵害學生的人身安全。\n對於學生發起罷課，中山大學認為，正確來說應該是系所自主決定「停課」，為維護其他學生的受教權，日後必須補課。行政副校長吳濟華表示，學生活動只要不違法，學校都尊重，但提醒系上師生，之後應補完規定時數。\n中山反服貿陣線24日在學校的普提樹下發表罷課聲明，獲得資工系、財管系學生響應，現場陸續聚集上百人。總召楊家華指出，發起罷課是希望延續服貿議題的熱度，集結更多聲音、支援立院學生，迫使政府正面回應。\n學生會長陳定霖表示，學生會認同反暴力、反黑箱，支持罷課，對於參與罷課的同學，會盡全力與學校及教師溝通。學生議長鄧宇佑強調，不希望缺課成為老師當掉學生的依據，也不希望有主觀意識的師長，以成績打壓學生。",2014/3/24
中時,2014/3/24 6:25,http://www.chinatimes.com/realtimenews/20140324003494-260407,中時電子報大家來投票 3月24日新北市參選人online網路投票,"<a href=""/realtimenews/16""> 中時電子報</a> <a href=""/reporter/1055"">內容應用中心</a> 2014年03月24日 14:09 \n新北市選情暗潮洶湧，現任市長朱立倫就不斷被「拱」，但至今並未有具體說明，民進黨則由游錫?代表參選，其他可能候選人的動向和意願都仍讓外界十分好奇。\n中時電子報於3月23日下午4時至3月24日上午8時進行的新北市長參選人支持率網路投票，結果顯示現任市長朱立倫支持率居高不下為62.3%，副市長侯友宜支持度為12.7%，今晨至行政院內靜坐的綠營參選人游錫?支持率為11.4%，陳明義為4.7%，有8.9%的民眾沒有表示意見%。\n＊中時電子報網路投票 一天一票 歡迎大家來投票！\n中時電子報大家來投票：七合一選前觀測\n中時電子報大家來投票 3月24日桃園市參選人online網路投票",2014/3/24
中時,2014/3/24 6:25,http://www.chinatimes.com/realtimenews/20140324003523-260402,拉帳篷丟椅子 立院學生設關卡防警攻,"<a href=""/realtimenews/9""> 中天</a> <a href=""/reporter/817"">王承偉</a>、<a href=""/reporter/984"">高華襄</a> 2014年03月24日 14:17 \n行政院抗爭告一段落後，學生退回立法院，不過也擔心警方進一步進攻，對國會進行清場，學生拉倒帳篷、丟椅子，還把流動廁所排成一整排當路障，另外還在馬路拉繩子弄得像蜘蛛網一樣，就是怕連立法院也失守。",2014/3/24
中時,2014/3/24 6:25,http://www.chinatimes.com/realtimenews/20140324003508-260410,服貿抗爭一周 台股市值蒸發5337億,"<a href=""/realtimenews/9""> 中天</a> <a href=""/reporter/1256"">洪襲禹</a>、<a href=""/reporter/498"">林宜潔</a> 2014年03月24日 14:14 \n服貿政院衝突失控，台股一早挫咧等，季線8560點開盤就失守，跳空下殺36點，大盤一片綠油油，中小型股紛紛倒地，股民操盤縮手小心觀望，不過權值股有Hold住，鴻海逆勢上漲超過1%，廣達、統一超、台塑4寶也飄紅，分析師一看就說國安基金明顯有進場護盤。\n政治力量介入台股，因為反服貿學生號召各界罷工，但以台灣製造業1年產值20.27兆元來估算，全國如果罷工1天，全民經濟損失高達783億元，工商大老公開呼籲學生要冷靜，就怕擴大抗爭把國家經濟弄垮，工商團體都希望拼經濟優先。\n幸好新台幣匯市不受影響，開盤30.65元小升0.2分表現淡定，只是財經股匯市這幾天恐怕都難逃政治因素干擾，後續走向牽動投資人神經。",2014/3/24
中時,2014/3/24 6:25,http://www.chinatimes.com/realtimenews/20140324003459-260408,敘利亞戰機越界 遭土耳其擊落,"<a href=""/realtimenews/14""> 旺報即時</a> <a href=""/reporter/1259"">張國威</a> 2014年03月24日 14:16 \n新加坡聯合早報網報導，土耳其總理埃爾多安23日表示，土耳其擊落一架越界進入土耳其的敘利亞戰鬥機。\n據報導，這一事件發生在敘利亞政府軍與反叛軍爭奪邊界通道控制權的地區。\n早些時候，敘利亞人權瞭望台組織披露，敘利亞反叛軍23日發動攻擊，想要控制東北一處邊界哨站時，這架敘利亞戰鬥機轟炸反叛軍，結果遭擊落。\n敘利亞當天立即作出反應，指責土耳其「明目張膽的侵略行為」。法新社引述敘利亞軍方消息說，土耳其防空部隊擊落一架敘利亞軍用飛機，當時這架飛機正在敘利亞境內卡薩布地區追擊恐怖組織。\n至今年3月15日，敘利亞內戰進入了第四個年頭。據不完全統計，這場內戰迄今已造成超過10萬人死亡、約900萬人流離失所。",2014/3/24
中時,2014/3/24 6:25,http://www.chinatimes.com/realtimenews/20140324003424-260408,日本再向緬甸提供80億日元無償援助,"<a href=""/realtimenews/14""> 旺報即時</a> <a href=""/reporter/1259"">張國威</a> 2014年03月24日 14:12 \n日本共同社援引日緬兩國政府相關人士消息報導，日本外相岸田文雄24日與緬甸政要舉行會談，表示將再向緬甸提供約80億日元的無償資金援助，用於完善以緬甸最大城市仰光為中心的鐵路運行監控系統及醫院引進最近醫療設備。共同社認為，此舉意在為日本企業進軍中國及歐美地區企業展開競爭激烈的緬甸市場提供扶持。\n報導稱，安倍晉三第2次出任首相以來，日本向緬甸提供的資金援助包括上述金額在內約達1600億日元。緬甸地處對日輸送原油的印度洋海上交通線上，同時在地緣政治學上也有著舉足輕重的地位，日本政府希望增進與該國的關係。\n岸田23日抵達仰光，24日前往首都內比都分別會晤緬甸總統吳登盛與外長吳溫納貌倫。鑒於緬甸與朝鮮建交，日方希望緬甸為解決「日本人被綁架問題」提供協助。此外，雙方還確認將合作推進在緬甸國內戰死的前日軍士兵遺骨調查工作。",2014/3/24
中時,2014/3/24 6:25,http://www.chinatimes.com/realtimenews/20140324003480-260407,江揆一度哽咽 盼對學生從輕究責,"<a href=""/realtimenews/13""> 工商即時</a> <a href=""/reporter/296"">呂雪彗</a> 2014年03月24日 14:14 \n

\n          

\n            針對行政院遭學生及民眾突襲占據事件，行政院長江宜樺24日舉行記者會說明，對於部分學生發生此變質、失控的事件，他感到極為痛心、遺憾，此外，他也向占領國會的學生們喊話，強調只要學生不預設條件，他願意和平、理性與學生代表對談、討論，行政院溝通的大門永遠敞開。（劉宗龍攝）

\n          

\n            

\n              

\n              

\n              

\n            

\n        \n反服貿學生昨晚侵入行政院，總計共有61人因破壞公物遭到逮捕。至於學生觸法情況如何？江揆表示，他個人已指示法務部，盡量在法條可允許空間中，從輕究責，「畢竟他們是學生」。\n江揆說，他已請法規會研究學生可能面對的刑責，但仍需等蒐證完畢，配合地檢署偵訊後，才能確定。他說，自己曾在大學任教，「對學生永遠有感情」，但此刻身為行政院長，面對緊急狀況，仍不得不做痛苦的決定。他希望不要有學生因為一時衝動、受到慫恿的行為，而被究責、一輩子活在刑責的陰影中。\n講到對學生永遠有感情時，江揆一度停頓、哽咽。至上午10時為止，統計共有61人因為侵入行政院中央大樓，破壞公物或意圖進入院長室被警方約談，其中35人陸續在進行偵訊中，26人初步登記資料後已經請回。",2014/3/24
中時,2014/3/24 6:15,http://www.chinatimes.com/realtimenews/20140324003491-260407,抗議民眾攻政院 江揆：痛心譴責暴力,"<a href=""/realtimenews/10""> 中視</a> 綜合報導 2014年03月24日 14:08 \n史上第一遭，行政院被攻佔，院長江宜樺剛剛召開記者會，首先肯定學生對政策的關心，不過他也強調沒有任何團體可以代表全體人民，罷工罷課缺乏正當性，並且定調昨天的行為是事先準備，對此他感到遺憾和痛心。",2014/3/24
中時,2014/3/24 6:06,http://www.chinatimes.com/realtimenews/20140324003462-260407,王金平下午3時召開朝野黨團協商,"<a href=""/realtimenews/13""> 工商即時</a> <a href=""/reporter/270"">任鳳儀</a> 2014年03月24日 14:04 \n為解決愈演愈烈的服貿案爭議，立法院長王金平決定下午3時，在立法院長官邸邀集朝野立法院黨團進行協商，希望能化解僵局。\n立法院內政委員會召集委員張慶忠17日在朝野混戰中將服貿送院會存查，引起在野黨籍立法委員及民間團體不滿。內政委員會召委陳其邁不理張慶忠決議，今天上午安排立法院內政委員會等8個常設委員會，聯席初審服貿協議，會中通過提案，要求行政院撤回服貿，並重啟談判，但上午會議中國國民黨籍立委缺席。",2014/3/24
中時,2014/3/24 6:05,http://www.chinatimes.com/realtimenews/20140324003460-260407,30秒硬過服貿 張慶忠批民進黨抹黑,"<a href=""/realtimenews/9""> 中天</a> 綜合報導 2014年03月24日 14:02 \n傳出國民黨籍立委張慶忠30秒硬要服貿通過，現在張慶忠出面反擊表示，是民進黨對他的抹黑。",2014/3/24
中時,2014/3/24 6:05,http://www.chinatimes.com/realtimenews/20140324003455-260407,解服貿僵局 王金平邀集朝野協商,"<a href=""/realtimenews/11""> 中時即時</a> <a href=""/reporter/230"">陳君瑋</a> 2014年03月24日 14:00 \n為了化解服貿僵局，立法院長王金平下午三點將邀集國民黨、民進黨及台聯黨團代表，在立法院長官邸進行朝野協商。據了解，之前一直表示拒絕參加朝野協商的民進黨團，這回也會派代表出席。",2014/3/24
中時,2014/3/24 5:45,http://www.chinatimes.com/realtimenews/20140324003353-260402,換班遭譏！ 警察反嗆「8天沒睡你的事」,"<a href=""/realtimenews/9""> 中天</a> 綜合報導 2014年03月24日 13:35 \n行政院外濟南路口，警察群眾間氣氛劍拔弩張，經過一夜驅離行動後，現在2邊互嗆為哪樁，從嘉義上來支援的警力，經過這幾天的戒護之後要來換班返回嘉義，沒想到就在他們要離開的時候，突然是有學生來跟他們抱怨，引發了雙方互嗆。\n超過1個星期，從立法院到行政院群眾抗爭、警察也只能死守，凌晨鎮暴之後情勢趨緩，天津街濟南路口的外縣市的警察終於可以換班，卻為了民眾暗諷的一句話，現場再度陷入緊張，群眾說8天沒睡了啦，警察回那是你的事，8天沒睡你的事，你累我也累，這8天以來不只抗議民眾群眾沒睡快虛脫，全面禁休待命的警察杯杯更是一刻沒得閒。\n直挺挺拿著盾牌站崗只是每天的基本功，搶救立院珍貴名畫更考驗臨場反應，場外不時有人來亂，制伏亮刀客不用說，更要暗中調查有沒有黑幫混入鬧場，再加上群眾奇襲行政院，最新一波驅離過程中，執法人員不免掛彩送醫，2100名來自全台灣各地支援的警察，8天以來只能用「疲於奔命」，4個字形容，2100名體力降到最低情緒在緊繃臨界點。\n8天以來宛如車輪戰版的抗爭運動，警民立場看似對立、彼此拉扯，隨時可能因為1句話再次成為站得最近的敵人。",2014/3/24
中時,2014/3/24 5:45,http://www.chinatimes.com/realtimenews/20140324003342-260407,綠天王參加抗爭 江揆：有待商榷,"<a href=""/realtimenews/11""> 中時即時</a> <a href=""/reporter/4"">唐筱恬</a> 2014年03月24日 13:34 \n對於綠營天王出現在政院抗議現場，行政院長江宜樺今天表示，不少在野黨領袖還擔任國行政院長、副院長，擁有豐富的行政經驗，不管政策與執政黨有什麼歧見，都應該在其他地方表達，這個時候加入抗爭，「有商榷的地方」，相信在野黨不會樂見國家發生動亂。",2014/3/24
